Date,Open,High,Low,Close,Adj Close,Volume
2020-06-18,310.010010,312.299988,309.510010,311.779999,298.964050,80828700
2020-06-19,314.170013,314.380005,306.529999,308.640015,297.255524,135549600
2020-06-22,307.989990,311.049988,306.750000,310.619995,299.162537,74649400
2020-06-23,313.489990,314.500000,311.609985,312.049988,300.539734,68471200
2020-06-24,309.839996,310.510010,302.100006,304.089996,292.873291,132813500
2020-06-25,303.470001,307.640015,301.279999,307.350006,296.013092,89468000
2020-06-26,306.160004,306.390015,299.420013,300.049988,288.982330,127961000
2020-06-29,301.410004,304.609985,298.929993,304.459991,293.229675,79773300
2020-06-30,303.989990,310.200012,303.820007,308.359985,296.985840,113394800
2020-07-01,309.570007,311.890015,309.070007,310.519989,299.066162,72396500
2020-07-02,314.239990,315.700012,311.510010,312.230011,300.713104,69344200
2020-07-06,316.369995,317.679993,315.559998,317.049988,305.355316,61713800
2020-07-07,315.380005,317.519989,313.369995,313.779999,302.205841,82910000
2020-07-08,314.609985,316.299988,312.700012,316.179993,304.517456,54638600
2020-07-09,316.839996,317.100006,310.679993,314.380005,302.783813,83354200
2020-07-10,314.309998,317.880005,312.760010,317.589996,305.875366,57550400
2020-07-13,320.130005,322.709991,314.130005,314.839996,303.226807,102997500
2020-07-14,313.299988,319.760010,312.000000,318.920013,307.156311,93657000
2020-07-15,322.410004,323.040009,319.269989,321.850006,309.978210,87196500
2020-07-16,319.790009,321.279999,319.089996,320.790009,308.957367,54622500
2020-07-17,321.880005,322.570007,319.739990,321.720001,309.853058,62774900
2020-07-20,321.429993,325.130005,320.619995,324.320007,312.357147,56308800
2020-07-21,326.450012,326.929993,323.940002,325.010010,313.021698,57292200
2020-07-22,324.619995,327.200012,324.500000,326.859985,314.803467,57792900
2020-07-23,326.470001,327.230011,321.480011,322.959991,311.047272,75738000
2020-07-24,320.950012,321.989990,319.250000,320.880005,309.044067,73766600
2020-07-27,321.630005,323.410004,320.769989,323.220001,311.297791,48293000
2020-07-28,322.429993,323.640015,320.850006,321.170013,309.323364,57495000
2020-07-29,322.119995,325.730011,322.079987,325.119995,313.127594,48454200
2020-07-30,321.899994,324.410004,319.640015,323.959991,312.010406,61861700
2020-07-31,325.899994,326.630005,321.329987,326.519989,314.475952,84986800
2020-08-03,328.320007,329.619995,327.730011,328.790009,316.662262,53077900
2020-08-04,327.859985,330.059998,327.859985,330.059998,317.885437,41917900
2020-08-05,331.470001,332.390015,331.179993,332.109985,319.859772,42697700
2020-08-06,331.480011,334.459991,331.130005,334.329987,321.997894,43679400
2020-08-07,333.279999,334.880005,332.299988,334.570007,322.229065,57308300
2020-08-10,335.059998,335.769989,332.959991,335.570007,323.192200,44282100
2020-08-11,336.850006,337.540009,332.010010,332.799988,320.524353,69601100
2020-08-12,335.440002,338.279999,335.410004,337.440002,324.993164,53774400
2020-08-13,336.609985,338.250000,335.829987,336.829987,324.405670,41816100
2020-08-14,336.410004,337.420013,335.619995,336.839996,324.415314,47260400
2020-08-17,337.940002,338.339996,336.850006,337.910004,325.445892,35481000
2020-08-18,338.339996,339.100006,336.609985,338.640015,326.149017,38733900
2020-08-19,339.049988,339.609985,336.619995,337.230011,324.790955,68054200
2020-08-20,335.359985,338.799988,335.220001,338.279999,325.802216,42207800
2020-08-21,337.920013,339.720001,337.549988,339.480011,326.957916,55106600
2020-08-24,342.119995,343.000000,339.450012,342.920013,330.271057,48588700
2020-08-25,343.529999,344.209991,342.269989,344.119995,331.426849,38463400
2020-08-26,344.760010,347.859985,344.170013,347.570007,334.749573,50790200
2020-08-27,348.510010,349.899994,346.529999,348.329987,335.481506,58034100
2020-08-28,349.440002,350.720001,348.149994,350.579987,337.648499,48588900
2020-08-31,350.350006,351.299988,349.059998,349.309998,336.425385,66099200
2020-09-01,350.209991,352.709991,349.239990,352.600006,339.593994,54908700
2020-09-02,354.670013,358.750000,353.429993,357.700012,344.505920,69540000
2020-09-03,355.869995,356.380005,342.589996,345.390015,332.649963,148011100
2020-09-04,346.130005,347.829987,334.869995,342.570007,329.933990,139156300
2020-09-08,336.709991,342.640015,332.880005,333.209991,320.919189,114465300
2020-09-09,337.549988,342.459991,336.609985,339.790009,327.256531,91462300
2020-09-10,341.820007,342.529999,332.850006,333.890015,321.574158,90569500
2020-09-11,335.820007,336.970001,331.000000,334.059998,321.737885,84680200
2020-09-14,337.489990,340.380005,334.220001,338.459991,325.975586,65605700
2020-09-15,341.119995,342.019989,338.470001,340.170013,327.622528,52920900
2020-09-16,341.510010,343.059998,338.519989,338.820007,326.322327,82096000
2020-09-17,333.559998,337.700012,332.989990,335.839996,323.452179,91523300
2020-09-18,335.369995,335.489990,327.970001,330.649994,319.728394,105877900
2020-09-21,325.700012,327.130005,321.730011,326.970001,316.169983,99450800
2020-09-22,328.570007,330.899994,325.859985,330.299988,319.389984,63612100
2020-09-23,330.899994,331.200012,322.100006,322.640015,311.983002,93112200
2020-09-24,321.220001,326.799988,319.799988,323.500000,312.814575,76681300
2020-09-25,322.579987,329.579987,321.640015,328.730011,317.871796,71069400
2020-09-28,333.220001,334.959991,332.149994,334.190002,323.151489,64584600
2020-09-29,333.970001,334.769989,331.619995,332.369995,321.391602,51304000
2020-09-30,333.089996,338.290009,332.880005,334.890015,323.828369,104081100
2020-10-01,337.690002,338.739990,335.010010,337.040009,325.907288,88698700
2020-10-02,331.700012,337.010010,331.190002,333.839996,322.813019,89431100
2020-10-05,336.059998,339.959991,336.010010,339.760010,328.537537,45713100
2020-10-06,339.910004,342.170013,334.380005,334.929993,323.867065,90128900
2020-10-07,338.119995,341.630005,338.089996,340.760010,329.504517,56999600
2020-10-08,342.850006,343.850006,341.859985,343.779999,332.424774,45242500
2020-10-09,345.559998,347.350006,344.890015,346.850006,335.393341,59528600
2020-10-12,349.589996,354.019989,349.059998,352.429993,340.788971,80388500
2020-10-13,352.279999,352.470001,349.089996,350.130005,338.564972,73255500
2020-10-14,350.750000,351.929993,347.140015,347.929993,336.437622,57727900
2020-10-15,343.709991,348.019989,343.130005,347.500000,336.021820,60357700
2020-10-16,348.959991,350.750000,347.100006,347.290009,335.818726,89501900
2020-10-19,348.649994,349.329987,341.040009,342.010010,330.713196,68425600
2020-10-20,343.459991,346.880005,342.640015,343.380005,332.037903,60051900
2020-10-21,343.329987,345.670013,342.399994,342.730011,331.409393,63575000
2020-10-22,342.959991,345.239990,340.649994,344.609985,333.227264,55399300
2020-10-23,345.929993,345.989990,343.130005,345.779999,334.358643,49143900
2020-10-26,342.130005,342.980011,335.619995,339.390015,328.179779,91473000
2020-10-27,339.760010,340.119995,337.989990,338.220001,327.048401,65994100
2020-10-28,332.100006,338.250000,326.130005,326.660004,315.870209,127094300
2020-10-29,326.910004,333.399994,325.089996,329.980011,319.080566,90597700
2020-10-30,328.279999,329.690002,322.600006,326.540009,315.754211,120287300
2020-11-02,330.200012,332.359985,327.239990,330.200012,319.293274,86068300
2020-11-03,333.690002,338.250000,330.290009,336.029999,324.930725,93294200
2020-11-04,340.859985,347.940002,339.589996,343.540009,332.192688,126959700
2020-11-05,349.239990,352.190002,348.859985,350.239990,338.671356,82039700
2020-11-06,349.929993,351.510010,347.649994,350.160004,338.593994,74973000
2020-11-09,363.970001,364.380005,354.059998,354.559998,342.848663,172304200
2020-11-10,353.489990,355.179993,350.510010,354.040009,342.345825,85552000
2020-11-11,356.399994,357.559998,355.059998,356.670013,344.888947,58649000
2020-11-12,355.579987,356.720001,351.260010,353.209991,341.543243,67546200
2020-11-13,355.269989,358.899994,354.709991,358.100006,346.271729,62892200
2020-11-16,360.980011,362.779999,359.589996,362.570007,350.594116,74541100
2020-11-17,359.970001,361.920013,358.339996,360.619995,348.708435,66111000
2020-11-18,360.910004,361.500000,356.239990,356.279999,344.511841,70591300
2020-11-19,355.600006,358.179993,354.149994,357.779999,345.962280,59940900
2020-11-20,357.500000,357.720001,355.250000,355.329987,343.593201,70417300
2020-11-23,357.279999,358.820007,354.869995,357.459991,345.652863,63230600
2020-11-24,360.209991,363.809998,359.290009,363.220001,351.222626,62415900
2020-11-25,363.130005,363.160004,361.480011,362.660004,350.681091,45330900
2020-11-27,363.839996,364.179993,362.579987,363.670013,351.657745,28514100
2020-11-30,362.829987,363.119995,359.170013,362.059998,350.100952,83872700
2020-12-01,365.570007,367.679993,364.929993,366.019989,353.930115,74231400
2020-12-02,364.820007,366.959991,364.200012,366.790009,354.674683,45927000
2020-12-03,366.679993,368.190002,365.500000,366.690002,354.578003,62882000
2020-12-04,367.320007,369.850006,367.220001,369.850006,357.633636,50749900
2020-12-07,369.019989,369.619995,367.720001,369.089996,356.898743,48944300
2020-12-08,367.720001,370.779999,367.670013,370.170013,357.943024,42458900
2020-12-09,370.880005,371.049988,365.950012,366.850006,354.732727,74098300
2020-12-10,365.369995,367.859985,364.429993,366.730011,354.616669,57735400
2020-12-11,364.899994,366.739990,363.260010,366.299988,354.200867,57698600
2020-12-14,368.640015,369.799988,364.470001,364.660004,352.615051,69216200
2020-12-15,367.399994,369.589996,365.920013,369.589996,357.382233,63865300
2020-12-16,369.820007,371.160004,368.869995,370.170013,357.943024,58420500
2020-12-17,371.940002,372.459991,371.049988,372.239990,359.944641,64119500
2020-12-18,370.970001,371.149994,367.019989,369.179993,358.507416,136542300
2020-12-21,364.970001,378.459991,362.029999,367.859985,357.225616,96386700
2020-12-22,368.209991,368.329987,366.029999,367.239990,356.623505,47949000
2020-12-23,368.279999,369.619995,367.220001,367.570007,356.943970,46201400
2020-12-24,368.079987,369.029999,367.450012,369.000000,358.332672,26457900
2020-12-28,371.739990,372.589996,371.070007,372.170013,361.411011,39000400
2020-12-29,373.809998,374.000000,370.829987,371.459991,360.721497,53680500
2020-12-30,372.339996,373.100006,371.570007,371.989990,361.236237,49455300
2020-12-31,371.779999,374.660004,371.230011,373.880005,363.071594,78520700
2021-01-04,375.309998,375.450012,364.820007,368.790009,358.128723,110210800
2021-01-05,368.100006,372.500000,368.049988,371.329987,360.595245,66426200
2021-01-06,369.709991,376.980011,369.119995,373.549988,362.751129,107997700
2021-01-07,376.100006,379.899994,375.910004,379.100006,368.140686,68766800
2021-01-08,380.589996,381.489990,377.100006,381.260010,370.238220,71677200
2021-01-11,377.850006,380.579987,377.720001,378.690002,367.742523,51034700
2021-01-12,378.890015,379.859985,376.359985,378.769989,367.820190,52547700
2021-01-13,378.690002,380.859985,377.850006,379.790009,368.810730,45303600
2021-01-14,380.589996,381.130005,378.100006,378.459991,367.519165,49989100
2021-01-15,376.720001,377.579987,373.700012,375.700012,364.838989,107160000
2021-01-19,378.339996,379.230011,376.750000,378.649994,367.703705,51233300
2021-01-20,381.109985,384.790009,380.690002,383.890015,372.792206,61836100
2021-01-21,384.489990,384.950012,383.250000,384.239990,373.132080,47840100
2021-01-22,382.250000,384.130005,381.839996,382.880005,371.811401,52860500
2021-01-25,383.670013,384.769989,378.459991,384.390015,373.277802,70402000
2021-01-26,385.410004,385.850006,383.540009,383.790009,372.695099,42665300
2021-01-27,380.220001,380.320007,372.010010,374.410004,363.586243,123351100
2021-01-28,376.359985,381.929993,375.890015,377.630005,366.713165,94198100
2021-01-29,375.630005,376.670013,368.269989,370.070007,359.371735,126765100
2021-02-01,373.720001,377.339996,370.380005,376.230011,365.353668,75817600
2021-02-02,379.649994,383.220001,376.320007,381.549988,370.519867,64450700
2021-02-03,382.440002,383.700012,380.480011,381.850006,370.811188,52427100
2021-02-04,382.959991,386.239990,381.970001,386.190002,375.025665,47142600
2021-02-05,388.200012,388.470001,386.140015,387.709991,376.501770,48669800
2021-02-08,389.269989,390.559998,388.350006,390.510010,379.220825,38365200
2021-02-09,389.609985,390.890015,389.170013,390.250000,378.968353,35551100
2021-02-10,392.119995,392.279999,387.500000,390.079987,378.803284,59154400
2021-02-11,391.239990,391.690002,388.100006,390.709991,379.415009,42913300
2021-02-12,389.850006,392.899994,389.769989,392.640015,381.289276,50593300
2021-02-16,393.959991,394.170013,391.529999,392.299988,380.959015,50972400
2021-02-17,390.420013,392.660004,389.329987,392.390015,381.046478,52290600
2021-02-18,389.589996,391.519989,387.739990,390.720001,379.424744,59712800
2021-02-19,392.070007,392.380005,389.549988,390.029999,378.754730,83241000
2021-02-22,387.059998,389.619995,386.739990,387.029999,375.841461,67414200
2021-02-23,384.660004,388.950012,380.200012,387.500000,376.297852,107284100
2021-02-24,386.329987,392.230011,385.269989,391.769989,380.444397,72433900
2021-02-25,390.410004,391.880005,380.779999,382.329987,371.277283,146670500
2021-02-26,384.350006,385.579987,378.230011,380.359985,369.364227,152701600
2021-03-01,385.589996,390.920013,380.570007,389.579987,378.317719,105348800
2021-03-02,389.820007,390.070007,386.000000,386.540009,375.365601,79595300
2021-03-03,385.790009,386.829987,381.309998,381.420013,370.393616,119940200
2021-03-04,381.220001,384.000000,371.880005,376.700012,365.810028,183433000
2021-03-05,380.459991,384.760010,372.640015,383.630005,372.539734,152039600
2021-03-08,384.660004,387.679993,381.420013,381.720001,370.684937,123149200
2021-03-09,385.850006,389.910004,385.309998,387.170013,375.977356,113633600
2021-03-10,389.690002,391.399994,388.170013,389.579987,378.317719,109899400
2021-03-11,392.230011,395.649994,391.739990,393.529999,382.153503,86245000
2021-03-12,392.070007,394.209991,391.200012,394.059998,382.668213,64653600
2021-03-15,394.329987,396.690002,392.029999,396.410004,384.950226,73427200
2021-03-16,397.070007,397.829987,395.079987,395.910004,384.464722,73722500
2021-03-17,394.529999,398.119995,393.299988,397.260010,385.775696,97959300
2021-03-18,394.480011,396.720001,390.750000,391.480011,380.162781,115349100
2021-03-19,389.880005,391.570007,387.149994,389.480011,379.459351,113624500
2021-03-22,390.029999,394.070007,389.970001,392.589996,382.489288,73778600
2021-03-23,391.910004,393.459991,388.660004,389.500000,379.478851,90686600
2021-03-24,391.000000,392.750000,387.470001,387.519989,377.549744,97588600
2021-03-25,385.980011,390.549988,383.899994,389.700012,379.673706,116128600
2021-03-26,390.929993,396.410004,390.290009,395.980011,385.792145,114409100
2021-03-29,394.399994,396.750000,392.809998,395.779999,385.597229,108107600
2021-03-30,394.420013,395.450012,393.019989,394.730011,384.574310,76262200
2021-03-31,395.339996,398.000000,395.309998,396.329987,386.133148,112734200
2021-04-01,398.399994,400.670013,398.179993,400.609985,390.302979,99682900
2021-04-05,403.459991,406.940002,403.380005,406.359985,395.905060,91684800
2021-04-06,405.760010,407.239990,405.399994,406.119995,395.671265,62021000
2021-04-07,405.940002,406.959991,405.450012,406.589996,396.129181,55836300
2021-04-08,407.929993,408.579987,406.929993,408.519989,398.009521,57863100
2021-04-09,408.390015,411.670013,408.260010,411.489990,400.903107,61104600
2021-04-12,410.850006,411.929993,410.200012,411.640015,401.049225,56704900
2021-04-13,411.529999,413.529999,411.119995,412.859985,402.237793,56551000
2021-04-14,412.829987,413.959991,410.869995,411.450012,400.864105,61659900
2021-04-15,413.739990,416.160004,413.690002,415.869995,405.170410,60229800
2021-04-16,417.250000,417.910004,415.730011,417.260010,406.524658,82037300
2021-04-19,416.260010,416.739990,413.790009,415.209991,404.527344,78498500
2021-04-20,413.910004,415.089996,410.589996,412.170013,401.565613,81851800
2021-04-21,411.510010,416.290009,411.359985,416.070007,405.365295,66793000
2021-04-22,415.890015,416.779999,411.130005,412.269989,401.662994,97582800
2021-04-23,412.869995,418.250000,412.790009,416.739990,406.018005,73209200
2021-04-26,417.440002,418.220001,416.809998,417.609985,406.865601,52182400
2021-04-27,417.929993,418.140015,416.299988,417.519989,406.777924,51303100
2021-04-28,417.809998,419.010010,416.899994,417.399994,406.661041,51238900
2021-04-29,420.320007,420.720001,416.440002,420.059998,409.252594,78544300
2021-04-30,417.630005,418.540009,416.339996,417.299988,406.563568,85527000
2021-05-03,419.429993,419.839996,417.670013,418.200012,407.440460,68128300
2021-05-04,416.070007,416.600006,411.670013,415.619995,404.926788,101591200
2021-05-05,417.380005,417.630005,415.149994,415.750000,405.053497,60162200
2021-05-06,415.829987,419.209991,413.679993,419.070007,408.288055,74321400
2021-05-07,419.890015,422.820007,419.160004,422.119995,411.259613,67733800
2021-05-10,422.500000,422.739990,417.809998,417.940002,407.187134,81852400
2021-05-11,413.100006,415.269989,410.059998,414.209991,403.553101,116888000
2021-05-12,411.230011,412.589996,404.000000,405.410004,394.979553,134811000
2021-05-13,407.070007,412.350006,407.019989,410.279999,399.724213,106394000
2021-05-14,413.209991,417.489990,413.179993,416.579987,405.862152,82201600
2021-05-17,415.390015,416.390015,413.359985,415.519989,404.829407,65129200
2021-05-18,415.799988,416.059998,411.769989,411.940002,401.341492,59810200
2021-05-19,406.920013,411.049988,405.329987,410.859985,400.289276,106467100
2021-05-20,411.799988,416.630005,411.670013,415.279999,404.595581,78022200
2021-05-21,416.869995,418.200012,414.450012,414.940002,404.264313,76578700
2021-05-24,417.339996,420.320007,417.079987,419.170013,408.385468,51376700
2021-05-25,420.329987,420.709991,417.619995,418.239990,407.479462,57451400
2021-05-26,418.869995,419.609985,417.760010,419.070007,408.288055,43088600
2021-05-27,420.170013,420.720001,418.989990,419.290009,408.502380,56707700
2021-05-28,420.970001,421.250000,419.790009,420.040009,409.233124,58520200
2021-06-01,422.570007,422.720001,419.200012,419.670013,408.872650,54216600
2021-06-02,420.369995,421.230011,419.290009,420.329987,409.515594,49097100
2021-06-03,417.850006,419.989990,416.279999,418.769989,407.995789,58138800
2021-06-04,420.750000,422.920013,418.839996,422.600006,411.727234,55938800
2021-06-07,422.589996,422.779999,421.190002,422.190002,411.327789,51555000
2021-06-08,423.109985,423.209991,420.320007,422.279999,411.415466,47134300
2021-06-09,423.179993,423.260010,421.410004,421.649994,410.801666,48436300
2021-06-10,422.959991,424.630005,421.549988,423.609985,412.711243,51020100
2021-06-11,424.200012,424.429993,422.820007,424.309998,413.393250,45570800
2021-06-14,424.429993,425.369995,423.100006,425.260010,414.318817,42358500
2021-06-15,425.420013,425.459991,423.540009,424.480011,413.558868,51508500
2021-06-16,424.630005,424.869995,419.920013,422.109985,411.249847,80386100
2021-06-17,421.670013,423.019989,419.320007,421.970001,411.113495,90949700
2021-06-18,417.089996,417.829987,414.700012,414.920013,405.567352,118676300
2021-06-21,416.799988,421.059998,415.929993,420.859985,411.373474,72822000
2021-06-22,420.850006,424.000000,420.079987,423.109985,413.572693,57700300
2021-06-23,423.190002,424.049988,422.510010,422.600006,413.074219,49445400
2021-06-24,424.890015,425.549988,424.619995,425.100006,415.517883,45110300
2021-06-25,425.899994,427.089996,425.549988,426.609985,416.993835,58129500
2021-06-28,427.170013,427.649994,425.890015,427.470001,417.834473,53159600
2021-06-29,427.880005,428.559998,427.130005,427.700012,418.059326,35970500
2021-06-30,427.209991,428.779999,427.179993,428.059998,418.411194,64827900
2021-07-01,428.869995,430.600006,428.799988,430.429993,420.727783,53441000
2021-07-02,431.670013,434.100006,430.519989,433.720001,423.943634,57697700
2021-07-06,433.779999,434.010010,430.010010,432.929993,423.171417,68710400
2021-07-07,433.660004,434.760010,431.510010,434.459991,424.666931,63549500
2021-07-08,428.779999,431.730011,427.519989,430.920013,421.206696,97595200
2021-07-09,432.529999,435.839996,430.709991,435.519989,425.703003,76238600
2021-07-12,435.429993,437.350006,434.970001,437.079987,427.227844,52889600
2021-07-13,436.239990,437.839996,435.309998,435.589996,425.771423,52911300
2021-07-14,437.399994,437.920013,434.910004,436.239990,426.406799,64130400
2021-07-15,434.809998,435.529999,432.720001,434.750000,424.950378,55126400
2021-07-16,436.010010,436.059998,430.920013,431.339996,421.617249,75874700
2021-07-19,426.190002,431.410004,421.970001,424.970001,415.390808,147987000
2021-07-20,425.679993,432.420013,424.829987,431.059998,421.343536,99608200
2021-07-21,432.339996,434.700012,431.010010,434.549988,424.754913,64724400
2021-07-22,434.739990,435.720001,433.690002,435.459991,425.644348,47878500
2021-07-23,437.519989,440.299988,436.790009,439.940002,430.023376,63766600
2021-07-26,439.309998,441.029999,439.260010,441.019989,431.079010,43719200
2021-07-27,439.910004,439.940002,435.989990,439.010010,429.114380,67397100
2021-07-28,439.679993,440.299988,437.309998,438.829987,428.938416,52472400
2021-07-29,439.820007,441.799988,439.809998,440.649994,430.717377,47435300
2021-07-30,437.910004,440.059998,437.769989,438.510010,428.625641,68951200
2021-08-02,440.339996,440.929993,437.209991,437.589996,427.726349,58783300
2021-08-03,438.440002,441.279999,436.100006,441.149994,431.206116,58053900
2021-08-04,439.779999,441.119995,438.730011,438.980011,429.085052,46732200
2021-08-05,440.220001,441.850006,439.880005,441.760010,431.802399,38969700
2021-08-06,442.100006,442.940002,441.799988,442.489990,432.515900,46930000
2021-08-09,442.459991,442.799988,441.309998,442.130005,432.164001,41222600
2021-08-10,442.609985,443.440002,441.880005,442.679993,432.701630,43339300
2021-08-11,443.820007,443.880005,442.619995,443.779999,433.776855,44034300
2021-08-12,443.619995,445.260010,442.660004,445.109985,435.076843,38909400
2021-08-13,445.589996,445.940002,445.070007,445.920013,435.868591,39470300
2021-08-16,444.529999,447.109985,442.869995,446.970001,436.894928,73740000
2021-08-17,444.239990,444.959991,440.850006,444.040009,434.030945,92673900
2021-08-18,442.959991,444.630005,438.920013,439.179993,429.280487,89351900
2021-08-19,436.269989,441.140015,436.119995,439.859985,429.945190,92812200
2021-08-20,440.230011,443.709991,439.709991,443.359985,433.366302,72008700
2021-08-23,445.160004,448.230011,443.440002,447.260010,437.178406,54973000
2021-08-24,447.970001,448.540009,447.420013,447.970001,437.872406,38744700
2021-08-25,448.170013,449.459991,447.769989,448.910004,438.791229,40529700
2021-08-26,448.609985,448.859985,446.160004,446.260010,436.200958,57829600
2021-08-27,447.119995,450.649994,447.059998,450.250000,440.100983,77235100
2021-08-30,450.970001,453.070007,450.709991,452.230011,442.036407,48357400
2021-08-31,452.130005,452.489990,450.920013,451.559998,441.381470,59300200
2021-09-01,452.559998,453.109985,451.549988,451.799988,441.616058,48721400
2021-09-02,453.320007,454.049988,451.910004,453.190002,442.974731,42501000
2021-09-03,451.980011,453.630005,451.549988,453.079987,442.867188,47170500
2021-09-07,452.709991,452.809998,450.739990,451.459991,441.283722,51671500
2021-09-08,450.890015,451.670013,448.859985,450.910004,440.746094,56181900
2021-09-09,450.700012,452.570007,448.720001,448.980011,438.859619,57970400
2021-09-10,451.040009,451.489990,445.309998,445.440002,435.399414,89948200
2021-09-13,448.640015,448.920013,444.109985,446.579987,436.513733,83738600
2021-09-14,448.119995,448.339996,443.220001,444.170013,434.158081,78197100
2021-09-15,444.619995,448.410004,443.440002,447.880005,437.784454,78792200
2021-09-16,447.320007,448.359985,444.019989,447.170013,437.090393,77786700
2021-09-17,444.920013,445.369995,441.019989,441.399994,432.832703,118425000
